"tree_id","stand_id","plot","tag","species","year","tree_status","dbh","x_coord","y_coord","size_cat"
"TO04000500019","TO04",5,437,"ABAM",2012,"1",34.3,67.14,90.82,"regular"
"TO04000500020","TO04",5,2373,"TSHE",2012,"1",22.3,60.03,87.13,"regular"
"TO04000500021","TO04",5,2374,"ABAM",2012,"1",26,60.63,88.53,"regular"
"TO04000500022","TO04",5,2378,"TSHE",2012,"1",21.3,67.99,76.74,"regular"
"TO04000500026","TO04",5,2875,"TSHE",2012,"1",22.7,66.61,92.72,"regular"
"TO04000500027","TO04",5,2891,"ABAM",2012,"1",18.2,51.68,80.71,"regular"
"TO04000500023","TO04",5,3658,"ABAM",2012,"1",27.1,54.83,87.17,"regular"
"TO04000500024","TO04",5,3659,"ABAM",2012,"1",32.5,58.69,80.74,"regular"
"TO04000500025","TO04",5,3660,"ABAM",2012,"1",22.4,67.28,34.36,"regular"
"TO04000500001","TO04",5,4444,"TSHE",1993,"6",28.2,52.95,98.3,"regular"
"TO04000500002","TO04",5,4445,"TSHE",1993,"6",17.2,55.76,99.49,"regular"
"TO04000500003","TO04",5,4446,"TSHE",1993,"6",35.8,56.38,93.04,"regular"
"TO04000500004","TO04",5,4447,"TSHE",1987,"6",59.4,68,94.66,"regular"
"TO04000500005","TO04",5,4448,"TABR",2012,"1",23.9,70.77,92.76,"regular"
"TO04000500006","TO04",5,4449,"TSHE",1981,"6",53.2,72.76,95.69,"regular"
"TO04000500007","TO04",5,4450,"TSHE",2012,"1",34.4,74.12,97.77,"regular"
"TO04000500008","TO04",5,4451,"THPL",2012,"1",176,73.7,87.75,"regular"
"TO04000500009","TO04",5,4452,"TSHE",2012,"6",20.8,72.74,87.09,"regular"
"TO04000500010","TO04",5,4453,"TSHE",2012,"1",68.1,74.47,85.13,"regular"
"TO04000500011","TO04",5,4454,"TSHE",2012,"1",29.8,70.29,82.84,"regular"
"TO04000500012","TO04",5,4455,"TSHE",2012,"1",26.1,62.19,83,"regular"
"TO04000500013","TO04",5,4456,"TSHE",2012,"1",65.6,61.52,84.01,"regular"
"TO04000500014","TO04",5,4457,"TSHE",1993,"6",40.5,61.83,88.68,"regular"
"TO04000500015","TO04",5,4458,"TSHE",2012,"1",31.6,50.94,89.42,"regular"
"TO04000500016","TO04",5,4460,"TSHE",1984,"6",80,62.56,78.18,"regular"
"TO04000500017","TO04",5,4461,"ABAM",1984,"6",18.8,63.8,76.79,"regular"
"TO04000500018","TO04",5,4462,"ABAM",1998,"6",19.4,67.31,77.87,"regular"
"TO04000600021","TO04",6,20,"TSHE",2012,"1",23.2,73.51,49.35,"regular"
"TO04000600022","TO04",6,21,"TSHE",2012,"1",19.2,56.61,59.67,"regular"
"TO04000600015","TO04",6,438,"ABAM",2012,"1",27.2,65.54,62.2,"regular"
"TO04000600016","TO04",6,2347,"TSHE",1998,"6",16.4,62.45,53.75,"regular"
"TO04000600017","TO04",6,2349,"TSHE",2012,"1",21,54.81,58.46,"regular"
"TO04000600023","TO04",6,2567,"ABAM",2012,"1",16.8,52.68,52.02,"regular"
"TO04000600018","TO04",6,3661,"ABAM",2012,"1",19.3,64.12,72.1,"regular"
"TO04000600019","TO04",6,3662,"TSHE",2012,"1",19.6,55.36,63.66,"regular"
"TO04000600020","TO04",6,3663,"TSHE",2012,"1",26.4,69,62.2,"regular"
"TO04000600001","TO04",6,4463,"THPL",2012,"1",181,72.01,71.39,"regular"
"TO04000600002","TO04",6,4468,"TSHE",2012,"1",30.6,71.99,71.42,"regular"
"TO04000600003","TO04",6,4470,"TSHE",1998,"6",46.3,71.67,69.12,"regular"
"TO04000600004","TO04",6,4476,"ABAM",2012,"1",24.3,61.81,67.76,"regular"
"TO04000600005","TO04",6,4478,"TSHE",1981,"6",18.1,59.46,73.79,"regular"
"TO04000600006","TO04",6,4480,"TSHE",1984,"6",31.8,55.36,73.64,"regular"
"TO04000600007","TO04",6,4481,"TSHE",1985,"6",25.3,57.74,67.91,"regular"
"TO04000600008","TO04",6,4482,"TSHE",2012,"1",62.7,59.16,67.52,"regular"
"TO04000600009","TO04",6,4486,"TSHE",2012,"1",61.6,53.49,59.83,"regular"
"TO04000600010","TO04",6,4492,"THPL",2012,"1",122.9,62.22,57,"regular"
"TO04000600011","TO04",6,4495,"TSHE",2012,"1",52.5,71.48,53.16,"regular"
"TO04000600012","TO04",6,4496,"ABAM",1981,"6",21.9,69.59,51.39,"regular"
"TO04000600013","TO04",6,4498,"TSHE",1998,"6",126,57.07,56.92,"regular"
"TO04000600014","TO04",6,4602,"ABAM",2008,"6",16.2,51.17,57.02,"regular"
"TO04000700033","TO04",7,15,"ABAM",2012,"1",12.3,97.3,88.52,"small"
"TO04000700035","TO04",7,152,"TSHE",2012,"1",16.7,93.25,95.66,"regular"
"TO04000700036","TO04",7,199,"TSHE",2012,"1",12,100.1,17.02,"small"
"TO04000700037","TO04",7,347,"ABAM",2012,"1",8.4,80.38,92.04,"small"
"TO04000700019","TO04",7,2301,"TABR",2012,"1",17.5,97.97,77.4,"regular"
"TO04000700020","TO04",7,2302,"TABR",2012,"1",20.1,97.01,77.18,"regular"
"TO04000700021","TO04",7,2303,"TSME",1998,"6",6.5,86.65,81.69,"small"
"TO04000700043","TO04",7,2574,"ABAM",2012,"1",9.2,83.49,92.15,"small"
"TO04000700045","TO04",7,2835,"ABAM",2012,"1",8.9,84.06,94.81,"small"
"TO04000700046","TO04",7,2838,"TSHE",2012,"1",9.6,88.38,92.46,"small"
"TO04000700047","TO04",7,2847,"ABAM",2012,"1",8.7,89.61,92.63,"small"
"TO04000700022","TO04",7,3642,"TSHE",2012,"1",17,94.31,77.28,"regular"
"TO04000700023","TO04",7,3643,"TSHE",2012,"1",15.6,99.77,16.16,"regular"
"TO04000700024","TO04",7,3644,"ABAM",2012,"1",8.5,93.58,9.66,"small"
"TO04000700025","TO04",7,3645,"TSHE",2012,"1",15.7,85.32,90.15,"regular"
"TO04000700026","TO04",7,3646,"ABAM",2012,"1",8.4,82.36,87.46,"small"
"TO04000700027","TO04",7,3647,"ABAM",2012,"1",14.4,81.5,87.88,"regular"
"TO04000700028","TO04",7,3648,"ABAM",2012,"1",22.3,82.68,90.32,"regular"
"TO04000700029","TO04",7,3649,"TSHE",2008,"6",11.7,79.55,93.52,"small"
"TO04000700030","TO04",7,3650,"ABAM",2008,"6",6.7,76.2,93.87,"small"
"TO04000700031","TO04",7,3651,"ABAM",2008,"6",10.5,79.32,92.39,"small"
"TO04000700032","TO04",7,3652,"ABAM",2012,"1",17.7,78.15,94.39,"regular"
"TO04000700038","TO04",7,3653,"TSHE",2008,"6",13,78.33,94.93,"small"
"TO04000700039","TO04",7,3654,"ABAM",2012,"1",14.5,77.41,94.37,"regular"
"TO04000700040","TO04",7,3655,"TSHE",2008,"6",8,80.06,93.99,"small"
"TO04000700041","TO04",7,3656,"TSHE",2008,"6",6.7,78.72,94.64,"small"
"TO04000700042","TO04",7,3657,"TSHE",2012,"1",12.5,74.92,95.47,"small"
"TO04000700001","TO04",7,4493,"ABAM",2012,"1",10.3,86.65,84.1,"small"
"TO04000700002","TO04",7,4497,"TSHE",2008,"6",18.3,99.64,81.77,"regular"
"TO04000700003","TO04",7,4604,"TSHE",1981,"6",67.9,82.27,96.95,"regular"
"TO04000700004","TO04",7,4605,"TSHE",1981,"6",19.3,83.43,95.74,"regular"
"TO04000700005","TO04",7,4606,"TSHE",2012,"1",41.1,88.38,99.39,"regular"
"TO04000700006","TO04",7,4607,"TSHE",2012,"1",43.5,95.86,91.32,"regular"
"TO04000700007","TO04",7,4608,"ABAM",2012,"6",22.8,99.27,92.23,"regular"
"TO04000700008","TO04",7,4610,"TSHE",1981,"6",57.2,92.49,91.31,"regular"
"TO04000700009","TO04",7,4611,"ABAM",2008,"6",25.7,89.38,84.76,"regular"
"TO04000700010","TO04",7,4612,"ABGR",1984,"6",59.8,84.54,90.97,"regular"
"TO04000700011","TO04",7,4613,"ABAM",2008,"6",35.2,75.47,90.82,"regular"
"TO04000700012","TO04",7,4614,"ABGR",1984,"6",57.6,75.93,78.93,"regular"
"TO04000700013","TO04",7,4615,"TSHE",2012,"1",77.9,81.05,79.04,"regular"
"TO04000700014","TO04",7,4616,"TSHE",2008,"6",26,81.63,80.98,"regular"
"TO04000700015","TO04",7,4617,"ABAM",2012,"1",23.9,89.54,83.35,"regular"
"TO04000700016","TO04",7,4618,"THPL",2012,"1",201.6,94.05,80.95,"regular"
"TO04000700017","TO04",7,4619,"ABAM",2012,"1",39.5,96.41,82.55,"regular"
"TO04000700018","TO04",7,4620,"TABR",1998,"6",29.4,97.36,77.85,"regular"
"TO04000800015","TO04",8,16,"ABGR",2012,"1",21.8,76.24,58.12,"regular"
"TO04000800016","TO04",8,17,"TSHE",2012,"1",25.7,83.67,55.68,"regular"
"TO04000800017","TO04",8,18,"TSHE",2012,"1",25.9,93.36,75.34,"regular"
"TO04000800018","TO04",8,19,"TSHE",2012,"1",17.2,87.89,76.24,"regular"
"TO04000800019","TO04",8,2645,"TSHE",2012,"1",19.2,77.17,59.04,"regular"
"TO04000800020","TO04",8,2648,"ABGR",2012,"1",21.5,98.72,49.38,"regular"
"TO04000800021","TO04",8,2651,"TSHE",2012,"1",22,78.68,54.35,"regular"
"TO04000800022","TO04",8,2718,"TSHE",2012,"1",18.2,80.94,72.97,"regular"
"TO04000800014","TO04",8,3641,"TSHE",2012,"1",21.9,88.21,74.04,"regular"
"TO04000800001","TO04",8,4621,"THPL",1987,"6",134.3,99.76,74.26,"regular"
"TO04000800002","TO04",8,4622,"TSHE",2012,"1",85.1,89.08,69.23,"regular"
"TO04000800003","TO04",8,4623,"TSHE",2012,"1",25,84.88,69.78,"regular"
"TO04000800004","TO04",8,4624,"TSHE",1993,"6",38.1,76.39,73.52,"regular"
"TO04000800005","TO04",8,4625,"TSHE",2012,"1",62.4,78.8,63.01,"regular"
"TO04000800006","TO04",8,4626,"TSHE",1985,"6",24.6,79.92,58.49,"regular"
"TO04000800007","TO04",8,4627,"TSHE",2012,"1",64.4,83.16,57.88,"regular"
"TO04000800008","TO04",8,4628,"TSHE",2012,"1",83.6,92.86,57.28,"regular"
"TO04000800009","TO04",8,4629,"TSHE",1988,"6",42.1,94.26,56.43,"regular"
"TO04000800010","TO04",8,4630,"ALRU",1984,"6",48.3,97.78,60.01,"regular"
"TO04000800011","TO04",8,4631,"TSHE",2008,"6",76.8,98.52,61.53,"regular"
"TO04000800012","TO04",8,4632,"THPL",2012,"1",166,77.82,54.65,"regular"
"TO04000800013","TO04",8,4633,"TSHE",1993,"6",91.7,75.11,51.55,"regular"
"TO04000800024","TO04",8,9438,"ABAM",2012,"2",17.5,94.84,55.76,"regular"
"TO04000800025","TO04",8,9439,"ABAM",2012,"2",16.3,91.28,79.59,"regular"
"TO04000900013","TO04",9,353,"TSHE",2012,"1",7.2,83.08,38.92,"small"
"TO04000900009","TO04",9,2313,"TSHE",1993,"6",5.4,88.04,35.09,"small"
"TO04000900010","TO04",9,2314,"TSHE",1998,"6",5.7,88.69,33.84,"small"
"TO04000900014","TO04",9,2652,"TSHE",2012,"1",6.7,88.54,39.39,"small"
"TO04000900015","TO04",9,2655,"TSHE",2012,"1",6.5,82.15,41.35,"small"
"TO04000900011","TO04",9,3639,"TSHE",2012,"1",6.9,82.29,40.17,"small"
"TO04000900012","TO04",9,3640,"TSHE",2012,"1",8.6,82.56,43.02,"small"
